time,coin,surge,val_24h_eok,chg_24h,spread_pct,depth_imb,bid_wall,ask_wall,buy_ratio
2026-06-22 17:35:03,MET,34.8,18,-5.5,0.823,-0.3712,0.5848,0.2644,0.4566
2026-06-22 17:35:03,ACE,32.9,37,-20.9,0.823,-0.24,0.4124,0.1814,0.5053
2026-06-22 17:35:03,BTR,32.1,118,-10.4,0.1944,0.2214,0.3625,0.2299,0.162
2026-06-22 17:35:03,STRAX,31.3,124,-22.6,0.0633,-0.4698,0.3417,0.5024,0.2808
2026-06-22 18:05:06,BICO,1085.0,370,-12.1,0.2477,-0.2707,0.225,0.1658,0.2354
2026-06-22 18:05:06,CSPR,149.4,68,+6.5,0.0318,0.2375,0.6215,0.3129,0.8499
2026-06-22 18:05:06,BEL,132.5,109,+16.5,0.404,-0.5932,0.2726,0.1915,0.4024
2026-06-22 18:05:06,ALICE,78.2,50,-13.2,0.5038,-0.467,0.3809,0.3097,0.4597
2026-06-22 18:05:06,MMT,61.7,72,+10.4,0.7547,-0.7505,0.4177,0.3234,0.544
2026-06-22 18:05:06,BLUE,56.7,46,+0.8,0.7482,-0.0324,0.2751,0.4016,0.5649
2026-06-22 18:05:06,MET,32.9,17,-5.3,0.8032,-0.1905,0.6138,0.2882,0.677
2026-06-22 18:05:06,BTR,31.1,114,-13.3,0.357,0.3948,0.3485,0.2197,0.4492
2026-06-22 18:05:06,ACE,31.0,35,-17.9,0.8097,-0.3065,0.448,0.2773,0.358
2026-06-22 18:05:06,STRAX,28.3,112,-20.0,0.6341,-0.0517,0.5029,0.4587,0.5841
2026-06-22 18:35:10,BICO,1077.9,367,-13.2,0.4091,0.2054,0.1589,0.3934,0.3915
2026-06-22 18:35:10,CSPR,149.6,68,+6.6,0.507,0.4157,0.6622,0.4396,0.4317
2026-06-22 18:35:10,BEL,134.8,111,+18.9,0.3992,-0.6973,0.2617,0.2671,0.6166
2026-06-22 18:35:10,ALICE,75.5,49,-13.2,0.4866,-0.2571,0.5175,0.2155,0.9203
2026-06-22 18:35:10,MMT,62.8,73,+11.1,0.7605,-0.6626,0.3342,0.2911,0.2764
2026-06-22 18:35:10,BLUE,56.7,46,-0.3,1.0351,-0.0035,0.2457,0.5666,0.6267
2026-06-22 18:35:10,MET,31.5,17,-2.3,0.7937,-0.2354,0.5735,0.1895,0.6378
2026-06-22 18:35:10,BTR,30.2,111,-12.5,0.3223,0.1134,0.5307,0.1791,0.5413
2026-06-22 18:35:10,ACE,30.0,34,-16.8,1.6129,-0.3422,0.2325,0.1811,0.7483
2026-06-22 18:35:10,STRAX,25.2,100,-15.1,0.5,-0.135,0.6045,0.4685,0.4437
2026-06-22 19:05:13,BICO,1040.8,355,-16.0,0.3302,0.1035,0.1563,0.1925,0.8364
2026-06-22 19:05:13,CSPR,149.7,68,+6.3,0.5398,0.6805,0.6624,0.1626,0.1046
2026-06-22 19:05:13,BEL,136.4,112,+21.6,0.3854,-0.5323,0.1631,0.3916,0.597
2026-06-22 19:05:13,ALICE,72.8,47,-13.1,0.4866,-0.3857,0.3578,0.2453,0.4185
2026-06-22 19:05:13,MMT,63.0,73,+12.0,0.7663,-0.7227,0.4241,0.5401,0.2831
2026-06-22 19:05:13,BLUE,56.8,46,+1.7,1.0297,0.1215,0.2998,0.5574,0.057
2026-06-22 19:05:13,MET,30.9,16,-3.0,0.3914,0.1574,0.2788,0.2389,0.5366
2026-06-22 19:05:13,BTR,29.5,108,-13.9,0.3857,0.4188,0.3924,0.2026,0.4334
2026-06-22 19:05:13,ACE,29.3,33,-16.2,0.8097,-0.3398,0.3539,0.1699,0.6572
2026-06-22 19:05:13,STRAX,23.3,92,-14.0,0.2506,-0.1838,0.642,0.4468,0.3504
2026-06-22 19:35:17,BICO,978.7,333,-22.8,0.3492,-0.0077,0.2711,0.1786,0.4921
2026-06-22 19:35:17,CSPR,150.2,68,+6.1,0.1594,0.7065,0.6086,0.2878,0.2844
2026-06-22 19:35:17,BEL,138.5,114,+19.4,0.3976,-0.5557,0.2092,0.148,0.2576
2026-06-22 19:35:17,ALICE,69.2,45,-11.8,0.4963,-0.4434,0.4061,0.4311,0.4565
2026-06-22 19:35:17,MMT,63.3,74,+8.8,0.3839,-0.7836,0.4313,0.4072,0.3635
2026-06-22 19:35:17,BLUE,56.7,46,+1.2,0.907,-0.3186,0.1748,0.3295,0.3304
2026-06-22 19:35:17,MET,30.2,16,-5.2,0.7692,0.2976,0.2933,0.4001,0.8604
2026-06-22 19:35:17,BTR,28.3,103,-12.4,0.1614,0.5497,0.2918,0.4312,0.9898
2026-06-22 19:35:17,ACE,27.2,30,-14.6,0.8032,-0.3334,0.2448,0.2541,0.5486
2026-06-22 19:35:17,STRAX,21.6,85,-12.9,0.063,-0.2286,0.4891,0.8962,0.6207
2026-06-22 20:05:20,BICO,935.4,319,-18.9,0.1652,-0.1053,0.3502,0.1946,0.5504
2026-06-22 20:05:20,CSPR,150.9,68,+5.8,0.064,0.4994,0.1468,0.194,0.3508
2026-06-22 20:05:20,BEL,139.5,115,+12.5,0.4107,-0.5923,0.2806,0.245,0.1138
2026-06-22 20:05:20,ALICE,65.5,42,-16.9,0.5063,-0.6301,0.4564,0.2998,0.0739
2026-06-22 20:05:20,BLUE,56.7,46,+1.8,1.2514,-0.2457,0.2326,0.318,0.4876
2026-06-22 20:05:20,MMT,51.3,60,-1.5,0.7605,-0.7259,0.3196,0.4677,0.4884
2026-06-22 20:05:20,MET,29.3,15,-5.6,0.396,0.1248,0.4387,0.2547,0.5995
2026-06-22 20:05:20,BTR,27.3,100,-11.9,0.0327,0.6884,0.3661,0.3442,0.8741
2026-06-22 20:05:20,ACE,25.1,28,-12.9,0.8163,-0.2713,0.4572,0.3305,0.8309
2026-06-22 20:35:24,BICO,924.8,315,-20.1,0.4981,-0.2071,0.2116,0.1404,0.4718
2026-06-22 20:35:24,CSPR,151.5,69,+5.0,0.0321,0.6325,0.3252,0.44,0.0942
2026-06-22 20:35:24,BEL,140.3,115,+15.5,0.813,-0.5944,0.2412,0.2009,0.358
2026-06-22 20:35:24,ALICE,63.4,41,-14.3,0.5089,-0.7405,0.2378,0.2995,0.8254
2026-06-22 20:35:24,BLUE,55.8,45,-10.9,1.5927,-0.2489,0.2104,0.3466,0.4289
2026-06-22 20:35:24,MMT,46.0,54,+8.2,0.3781,-0.7797,0.3214,0.5304,0.6033
2026-06-22 20:35:24,MET,28.2,15,-6.3,0.3976,0.1619,0.4819,0.2495,0.3022
2026-06-22 20:35:24,BTR,26.7,98,-10.6,0.0324,0.6218,0.4591,0.3321,0.1774
2026-06-22 20:35:24,ACE,24.3,27,-11.6,0.8163,-0.2402,0.3734,0.2443,0.7539
2026-06-22 21:05:28,BICO,894.4,305,-17.1,0.3672,-0.035,0.2124,0.1935,0.4816
2026-06-22 21:05:28,CSPR,151.9,69,+6.4,0.4464,0.2676,0.2836,0.157,0.4148
2026-06-22 21:05:28,BEL,140.4,115,+18.0,0.4008,-0.5571,0.2262,0.2023,0.6585
2026-06-22 21:05:28,ALICE,53.4,34,-10.5,1.0204,-0.6585,0.3619,0.2833,0.4445
2026-06-22 21:05:28,MMT,43.0,50,+11.1,0.7692,-0.7986,0.3491,0.4284,0.4433
2026-06-22 21:05:28,BLUE,32.7,26,-18.3,1.3717,-0.1447,0.183,0.1919,0.7822
2026-06-22 21:05:28,BTR,24.9,91,-8.6,0.2264,0.3289,0.4541,0.1426,0.5063
2026-06-22 21:05:28,MET,23.7,13,-9.6,0.7905,0.048,0.4853,0.2341,0.2724
2026-06-22 21:05:28,ACE,22.1,25,-6.1,0.8163,-0.064,0.3221,0.2052,0.8126
2026-06-22 21:35:34,BICO,870.6,297,-18.7,0.3386,0.0581,0.1514,0.1701,0.2504
2026-06-22 21:35:34,CSPR,152.1,69,+4.3,0.9341,-0.0284,0.2883,0.2387,0.185
2026-06-22 21:35:34,BEL,141.1,116,+23.3,0.3868,-0.5983,0.1728,0.5036,0.6754
2026-06-22 21:35:34,ALICE,50.3,32,-10.9,0.5089,-0.6556,0.4105,0.2969,0.2815
2026-06-22 21:35:34,MMT,42.4,49,+17.3,0.7547,-0.7694,0.287,0.4589,0.5566
2026-06-22 21:35:34,BTR,24.1,88,-8.8,0.3538,0.2411,0.518,0.3122,0.1507
2026-06-22 21:35:34,BLUE,22.6,18,-19.5,0.111,0.0646,0.2215,0.1566,0.4954
2026-06-22 21:35:34,ACE,21.1,24,-6.1,0.8163,-0.0349,0.296,0.2073,0.6757
2026-06-22 22:01:18,BICO,849.5,289,-21.3,0.1656,-0.1998,0.2236,0.1706,0.1407
2026-06-22 22:01:18,BEL,153.5,126,+41.0,0.3384,-0.6456,0.3818,0.2473,0.7803
2026-06-22 22:01:18,CSPR,152.3,69,+6.0,0.5105,-0.3885,0.6735,0.2665,0.7379
2026-06-22 22:01:18,ALICE,49.3,32,-10.1,0.5089,-0.6641,0.2741,0.3014,0.3905
2026-06-22 22:01:18,MMT,42.4,49,+13.4,0.3795,-0.6778,0.4033,0.3868,0.1723
2026-06-22 22:01:18,BTR,23.6,86,-10.4,0.2283,-0.0391,0.4044,0.2155,0.287
2026-06-22 22:31:25,BICO,770.3,262,-24.2,0.1352,0.1145,0.2834,0.1648,0.3485
2026-06-22 22:31:25,BEL,173.6,143,+49.8,0.316,-0.4508,0.3641,0.2201,0.4148
2026-06-22 22:31:25,CSPR,152.5,69,+4.1,0.7035,-0.001,0.3758,0.4457,0.134
2026-06-22 22:31:25,ALICE,45.9,30,-11.1,1.0309,-0.6064,0.2146,0.3205,0.9861
2026-06-22 22:31:25,MMT,42.6,50,+13.2,0.7519,-0.7488,0.3615,0.5151,0.581
2026-06-22 22:31:25,BTR,22.9,84,-10.4,0.4532,-0.1497,0.5078,0.3224,0.2362
2026-06-22 22:58:43,BICO,747.6,255,-24.7,0.0845,0.119,0.1838,0.209,0.7273
2026-06-22 22:58:43,BEL,186.4,153,+52.9,0.316,-0.5959,0.333,0.1956,0.8609
2026-06-22 22:58:43,CSPR,152.6,69,+4.4,0.3841,-0.0677,0.3609,0.3735,0.8498
2026-06-22 22:58:43,ALICE,44.1,28,-11.0,0.5141,-0.6201,0.2967,0.3402,0.5301
2026-06-22 22:58:43,MMT,42.9,50,+16.2,0.3752,-0.8046,0.4992,0.374,0.9204
2026-06-22 22:58:43,BTR,22.8,83,-8.6,0.2549,0.35,0.5214,0.6304,0.4496
2026-06-22 23:28:47,BICO,697.8,238,-26.9,0.1369,0.0491,0.3222,0.3318,0.1479
2026-06-22 23:28:47,BEL,193.9,159,+37.6,0.3295,-0.5353,0.379,0.2065,0.4285
2026-06-22 23:28:47,CSPR,152.9,69,+5.9,1.3006,0.2776,0.2299,0.4123,0.9475
2026-06-22 23:28:47,MMT,44.3,52,+25.3,0.3552,-0.4831,0.3908,0.2879,0.2839
2026-06-22 23:28:47,ALICE,42.6,27,-8.9,1.0256,-0.6108,0.4452,0.2638,0.2638
2026-06-22 23:28:47,BTR,21.9,80,-10.7,0.3508,0.2927,0.5721,0.2075,0.5236
2026-06-22 23:58:50,BICO,662.6,226,-28.0,0.0174,0.3945,0.2932,0.2569,0.2489
2026-06-22 23:58:50,BEL,198.2,163,+44.0,0.6369,-0.7437,0.3456,0.1591,0.571
2026-06-22 23:58:50,CSPR,152.8,69,+6.0,0.2524,0.4494,0.3831,0.4829,0.1677
2026-06-22 23:58:50,MMT,46.6,54,+22.9,0.7143,-0.7323,0.4413,0.4804,0.5024
2026-06-22 23:58:50,ALICE,41.1,26,-11.9,0.5168,-0.6488,0.3797,0.2847,0.3975
2026-06-22 23:58:50,BTR,21.3,78,-12.4,0.2257,-0.0153,0.1977,0.1912,0.3534
2026-06-23 00:28:54,BICO,651.1,222,-30.1,0.1812,-0.0794,0.2146,0.1528,0.3259
2026-06-23 00:28:54,BEL,213.4,175,+50.2,0.3017,-0.4361,0.337,0.2135,0.3347
2026-06-23 00:28:54,CSPR,104.5,47,-20.3,0.2273,0.8635,0.4509,0.3181,0.4006
2026-06-23 00:28:54,MMT,48.0,56,+20.4,0.7168,-0.7648,0.6986,0.2646,0.395
2026-06-23 00:28:54,ALICE,38.4,25,-9.4,0.5168,-0.5908,0.3481,0.3119,0.5213
2026-06-23 00:58:57,BICO,623.8,213,-31.7,0.3693,-0.4032,0.3993,0.2412,0.3844
2026-06-23 00:58:57,BEL,232.9,191,+49.1,0.299,-0.2855,0.4172,0.2297,0.292
2026-06-23 00:58:57,CSPR,86.6,39,-18.5,0.2272,0.2571,0.5371,0.6965,0.1707
2026-06-23 00:58:57,MMT,47.3,55,+21.1,0.3565,-0.7303,0.6308,0.3806,0.7508
2026-06-23 00:58:57,ALICE,37.6,24,-7.6,0.5141,-0.3756,0.2686,0.3308,0.7419
2026-06-23 01:29:01,BICO,604.7,206,-31.3,0.208,-0.2673,0.264,0.1849,0.3029
2026-06-23 01:29:01,BEL,239.9,197,+56.7,0.2937,-0.3909,0.1851,0.276,0.8108
2026-06-23 01:29:01,CSPR,74.6,34,-14.7,1.3236,0.8501,0.6189,0.4642,0.6245
2026-06-23 01:29:01,MMT,48.2,56,+21.6,0.3478,-0.5863,0.5002,0.5447,0.5179
2026-06-23 01:29:01,ALICE,36.6,24,-8.5,0.5168,-0.5951,0.368,0.3621,0.544
2026-06-23 01:59:04,BICO,598.5,204,-34.0,0.1786,0.0447,0.2088,0.1931,0.2859
2026-06-23 01:59:04,BEL,244.3,201,+55.1,0.3008,-0.395,0.2627,0.2253,0.5289
2026-06-23 01:59:04,CSPR,68.0,31,-13.5,0.0325,0.8266,0.6665,0.3639,0.661
2026-06-23 01:59:04,MMT,48.8,57,+17.9,0.3591,-0.5329,0.4591,0.3941,0.504
2026-06-23 01:59:04,ALICE,35.5,23,-7.2,0.5141,-0.5652,0.3288,0.2969,0.5399
2026-06-23 02:20:06,HOOK,20.2,63,+56.5,0.1273,-0.0643,0.2387,0.2953,0.1194
2026-06-23 02:29:07,BICO,606.6,207,-35.8,0.2256,-0.5688,0.488,0.1819,0.5569
2026-06-23 02:29:07,BEL,249.1,205,+40.4,0.6536,-0.5696,0.5665,0.1776,0.2301
2026-06-23 02:29:07,CSPR,63.2,29,-17.5,0.9079,0.7637,0.6933,0.4138,0.3952
2026-06-23 02:29:07,MMT,48.8,57,+19.4,0.3565,-0.6165,0.5954,0.5848,0.2582
2026-06-23 02:29:07,ALICE,35.0,23,-6.2,0.5141,-0.5632,0.281,0.3775,0.4318
2026-06-23 02:50:10,HOOK,22.7,70,+53.0,0.0656,0.2165,0.3218,0.7919,0.3945
2026-06-23 02:59:11,BICO,611.5,208,-39.2,0.0439,-0.0701,0.2065,0.1812,0.5272
2026-06-23 02:59:11,BEL,251.5,207,+33.2,0.6645,-0.3454,0.4611,0.2479,0.1354
2026-06-23 02:59:11,CSPR,59.4,27,-17.4,0.8455,0.5773,0.6571,0.5838,0.2608
2026-06-23 02:59:11,MMT,49.5,58,+22.0,0.6944,-0.605,0.7342,0.4915,0.4562
2026-06-23 02:59:11,ALICE,34.9,22,-7.2,0.5168,-0.5972,0.297,0.3323,0.554
2026-06-23 03:20:13,HOOK,25.1,78,+41.1,0.8553,-0.8347,0.2585,0.7346,0.8047
2026-06-23 03:29:14,BICO,613.6,209,-38.4,0.202,-0.0962,0.1997,0.1726,0.3757
2026-06-23 03:29:14,BEL,251.6,207,+28.1,0.3419,-0.573,0.4976,0.2281,0.2394
2026-06-23 03:29:14,CSPR,55.0,25,-19.6,0.8587,0.1845,0.5095,0.8499,0.9119
2026-06-23 03:29:14,MMT,50.2,58,+20.8,0.3431,-0.5646,0.3831,0.4609,0.1603
2026-06-23 03:29:14,ALICE,33.9,22,-8.5,1.0309,-0.6021,0.3358,0.2729,0.8669
2026-06-23 03:50:17,HOOK,25.7,79,+37.7,0.5831,-0.6963,0.2156,0.8148,0.1452
2026-06-23 03:59:18,BICO,611.8,208,-36.2,0.3328,0.8547,0.2738,0.4131,0.335
2026-06-23 03:59:18,BEL,251.8,207,+28.4,0.3295,-0.7255,0.5619,0.2343,0.2847
2026-06-23 03:59:18,CSPR,52.4,24,-18.3,0.6349,-0.0784,0.21,0.5248,0.3243
2026-06-23 03:59:18,MMT,50.2,59,+22.8,0.6803,-0.6256,0.4451,0.3936,0.4938
2026-06-23 03:59:18,ALICE,33.1,21,-9.0,1.0363,-0.617,0.3174,0.2805,0.7271
2026-06-23 04:20:20,HOOK,26.3,81,+45.2,0.0691,0.5852,0.3363,0.4665,0.1794
2026-06-23 04:29:21,BICO,611.9,208,-33.3,0.3623,0.5069,0.1443,0.3803,0.301
2026-06-23 04:29:21,BEL,251.6,207,+23.4,0.3396,-0.7069,0.5339,0.1638,0.2552
2026-06-23 04:29:21,MMT,50.2,59,+15.8,0.6993,-0.6035,0.5101,0.3725,0.1859
2026-06-23 04:29:21,CSPR,49.5,22,-16.5,0.933,-0.302,0.1587,0.1974,0.699
2026-06-23 04:29:21,ALICE,32.6,21,-9.0,0.5195,-0.6339,0.3978,0.3224,0.7473
2026-06-23 04:50:24,HOOK,26.9,83,+46.2,0.4129,-0.2131,0.2644,0.3617,0.416
2026-06-23 04:59:25,BICO,614.1,209,-32.5,0.2512,0.7381,0.2885,0.2362,0.1705
2026-06-23 04:59:25,BEL,249.8,205,+22.5,0.3396,-0.6617,0.4234,0.3376,0.2846
2026-06-23 04:59:25,MMT,50.6,59,+18.9,0.692,-0.6822,0.5501,0.4788,0.426
2026-06-23 04:59:25,CSPR,47.1,21,-17.2,0.0998,-0.4651,0.3005,0.1978,0.9383
2026-06-23 04:59:25,ALICE,32.2,21,-8.6,0.5222,-0.5919,0.3924,0.309,0.7476
2026-06-23 05:20:27,HOOK,27.5,85,+52.5,0.066,-0.5849,0.3735,0.3037,0.6132
2026-06-23 05:29:28,BICO,614.1,209,-33.1,0.3228,0.4427,0.1529,0.3267,0.3067
2026-06-23 05:29:28,BEL,249.7,205,+18.0,0.3466,-0.558,0.4014,0.2474,0.3237
2026-06-23 05:29:28,MMT,50.5,59,+15.0,0.3527,-0.7063,0.7826,0.4296,0.4283
2026-06-23 05:29:28,CSPR,43.4,20,-16.9,0.8003,-0.4827,0.24,0.4055,0.2744
2026-06-23 05:29:28,ALICE,31.8,20,-9.4,0.5249,-0.6369,0.4042,0.239,0.698
2026-06-23 05:50:30,HOOK,29.2,90,+53.5,0.0658,0.0074,0.3971,0.6996,0.3498
2026-06-23 05:59:31,BICO,608.0,207,-29.5,0.2711,0.1554,0.1899,0.2996,0.1704
2026-06-23 05:59:31,BEL,250.5,206,+17.8,0.7018,-0.6261,0.4523,0.2348,0.0525
2026-06-23 05:59:31,MMT,50.3,59,+14.7,0.6969,-0.6073,0.5658,0.4363,0.7144
2026-06-23 05:59:31,CSPR,41.1,19,-15.3,0.4999,-0.7302,0.2471,0.2688,0.9432
2026-06-23 05:59:31,ALICE,31.7,20,-10.4,0.5305,-0.6933,0.4893,0.2433,0.401
2026-06-23 06:20:34,HOOK,32.0,99,+45.6,0.4184,0.0555,0.3661,0.4207,0.211
2026-06-23 06:29:35,BICO,593.7,202,-28.4,0.2122,0.0606,0.1822,0.178,0.5508
2026-06-23 06:29:35,BEL,250.5,206,+22.7,0.6849,-0.406,0.3194,0.2432,0.4441
2026-06-23 06:29:35,MMT,50.0,58,+13.7,0.3552,-0.5829,0.5136,0.3164,0.5419
2026-06-23 06:29:35,CSPR,35.0,16,-8.9,1.345,-0.5094,0.1853,0.3174,0.4686
2026-06-23 06:29:35,ALICE,31.1,20,-9.6,0.5305,-0.596,0.3597,0.2953,0.5329
2026-06-23 06:50:37,HOOK,33.7,104,+42.7,0.3537,-0.1286,0.3994,0.3978,0.5413
2026-06-23 06:59:38,BICO,591.3,201,-28.3,0.3598,0.2026,0.199,0.2635,0.3873
2026-06-23 06:59:38,BEL,247.2,203,+15.8,0.6993,-0.5446,0.3975,0.1735,0.4986
2026-06-23 06:59:38,MMT,49.9,58,+11.7,0.3604,-0.7139,0.7227,0.4717,0.3556
2026-06-23 06:59:38,CSPR,33.2,15,-8.4,1.2402,-0.6837,0.2146,0.3258,0.661
2026-06-23 06:59:38,ALICE,30.2,19,-11.7,0.5305,-0.5315,0.4189,0.3145,0.6287
2026-06-23 07:20:40,HOOK,35.4,109,+38.9,0.3664,0.086,0.1481,0.262,0.5254
2026-06-23 07:29:41,BICO,583.1,199,-27.9,0.3595,0.1493,0.2045,0.2316,0.3399
2026-06-23 07:29:41,BEL,248.1,204,+14.6,0.3527,-0.5909,0.3918,0.3216,0.69
2026-06-23 07:29:41,MMT,49.8,58,+11.7,0.363,-0.7334,0.6671,0.4526,0.2392
2026-06-23 07:29:41,CSPR,31.1,14,-9.6,0.7065,-0.1876,0.2558,0.209,0.4033
2026-06-23 07:29:41,ALICE,28.9,19,-8.2,1.0582,-0.5885,0.4055,0.2894,0.5955
2026-06-23 07:50:44,HOOK,36.6,113,+42.5,0.0717,-0.5063,0.2287,0.6687,0.3424
2026-06-23 07:59:45,BICO,575.1,196,-29.4,0.2309,0.3073,0.2232,0.3549,0.5341
2026-06-23 07:59:45,BEL,241.7,199,+8.1,0.3527,-0.5824,0.3743,0.2033,0.5029
2026-06-23 07:59:45,MMT,49.3,57,+14.1,0.7067,-0.6852,0.6417,0.6247,0.5935
2026-06-23 07:59:45,CSPR,29.4,13,-11.5,0.8059,-0.3624,0.1962,0.394,0.5691
2026-06-23 07:59:45,ALICE,28.2,18,-9.5,0.5277,-0.6404,0.4859,0.3169,0.539
2026-06-23 08:20:47,HOOK,37.5,116,+49.1,0.8362,-0.7791,0.2504,0.2399,0.4272
2026-06-23 08:29:48,BICO,569.6,194,-28.0,0.3531,0.4897,0.2518,0.4991,0.037
2026-06-23 08:29:48,BEL,232.1,191,-1.4,0.3697,-0.6028,0.255,0.44,0.3962
2026-06-23 08:29:48,MMT,48.8,57,+13.2,0.7067,-0.728,0.3158,0.5066,0.4619
2026-06-23 08:29:48,ALICE,27.1,17,-9.1,0.5277,-0.109,0.2455,0.4139,0.4322
2026-06-23 08:29:48,CSPR,27.0,12,-7.5,1.473,-0.0297,0.1504,0.613,0.4511
2026-06-23 08:50:51,HOOK,38.1,118,+38.9,0.3681,-0.2986,0.3505,0.4343,0.5171
2026-06-23 08:59:52,BICO,563.6,192,-26.7,0.1881,0.0127,0.2714,0.2369,0.4495
2026-06-23 08:59:52,BEL,216.1,177,+6.8,0.3738,-0.514,0.3256,0.3689,0.2989
2026-06-23 08:59:52,MMT,47.9,56,+13.6,0.3515,-0.6248,0.5703,0.3416,0.5101
2026-06-23 08:59:52,CSPR,25.7,12,-8.0,0.5067,0.3887,0.2426,0.2246,0.3997
2026-06-23 08:59:52,ALICE,25.6,16,-7.8,1.0526,-0.2607,0.3115,0.3908,0.3819
2026-06-23 09:20:54,HOOK,41.5,128,+26.3,0.0817,0.2023,0.4861,0.2145,0.4152
2026-06-23 09:29:55,BICO,559.7,191,-23.3,0.2995,0.257,0.231,0.3316,0.5397
2026-06-23 09:29:55,BEL,211.9,174,+4.3,0.7463,-0.4939,0.3709,0.255,0.4352
2026-06-23 09:29:55,MMT,43.1,50,+14.3,0.6757,-0.5074,0.3527,0.5524,0.3705
2026-06-23 09:29:55,ALICE,25.1,16,-7.3,0.5249,-0.2906,0.3077,0.4827,0.33
2026-06-23 09:29:55,CSPR,22.4,10,-6.7,1.2389,-0.3402,0.1786,0.4632,0.5247
2026-06-23 09:41:57,VERONA,20.2,41,+76.9,0.6557,-0.4454,0.2386,0.2075,0.62
2026-06-23 09:50:58,HOOK,43.1,133,+19.5,0.0866,-0.2502,0.4127,0.3638,0.2462
2026-06-23 09:59:59,BICO,554.6,189,-24.1,0.3335,-0.2609,0.6496,0.211,0.5984
2026-06-23 09:59:59,BEL,209.2,172,+5.9,0.7463,-0.5494,0.3476,0.2284,0.2458
2026-06-23 09:59:59,MMT,40.1,47,+11.9,0.6873,-0.5216,0.4685,0.5317,0.6794
2026-06-23 09:59:59,ALICE,25.0,16,-5.9,0.5222,-0.5728,0.3847,0.2791,0.9069
2026-06-23 09:59:59,CSPR,21.2,10,-5.8,0.5378,-0.3776,0.2432,0.1477,0.9792
2026-06-23 10:12:00,VERONA,26.4,54,+85.6,0.3091,-0.4953,0.1803,0.4712,0.3272
2026-06-23 10:21:01,HOOK,45.2,140,+15.2,0.1795,-0.2817,0.2049,0.364,0.373
2026-06-23 10:30:02,BICO,546.7,186,-28.9,0.194,-0.5502,0.6097,0.1847,0.7221
2026-06-23 10:30:02,BEL,205.1,168,-2.6,0.3781,-0.48,0.3134,0.3173,0.1505
2026-06-23 10:30:02,MMT,38.3,45,+10.9,0.6849,-0.5572,0.5316,0.5688,0.4666
2026-06-23 10:30:02,ALICE,22.5,14,-7.3,0.5249,-0.5702,0.333,0.2919,0.884
2026-06-23 10:30:02,CSPR,20.5,9,-7.3,0.9792,-0.2151,0.2674,0.301,0.9838
2026-06-23 10:42:04,VERONA,34.6,71,+96.0,0.2937,-0.2893,0.6167,0.386,0.3599
2026-06-23 10:51:05,HOOK,45.9,142,+17.8,0.703,-0.7469,0.1674,0.4625,0.4604
2026-06-23 11:00:06,BICO,536.5,183,-29.6,0.2385,-0.131,0.2182,0.2256,0.5278
2026-06-23 11:00:06,BEL,201.7,166,+1.1,0.3795,-0.4995,0.3231,0.2833,0.3417
2026-06-23 11:00:06,MMT,36.1,42,+12.1,0.3361,-0.5968,0.4509,0.4415,0.719
2026-06-23 11:00:06,ALICE,22.2,14,-8.7,0.5305,-0.488,0.265,0.251,0.7413
2026-06-23 11:03:06,CSPR,20.2,9,-9.9,1.0249,0.273,0.4991,0.3977,0.0229
2026-06-23 11:12:07,VERONA,39.8,81,+85.1,0.3101,0.4444,0.3056,0.1669,0.6883
2026-06-23 11:21:08,HOOK,46.1,143,+17.3,0.6165,-0.0802,0.3554,0.2359,0.2342
2026-06-23 11:30:09,BICO,526.5,179,-31.3,0.3916,0.1031,0.1667,0.2213,0.4671
2026-06-23 11:30:09,BEL,198.0,163,-2.2,0.7605,0.043,0.2492,0.5682,0.323
2026-06-23 11:30:09,MMT,35.3,41,+16.2,0.3328,-0.6397,0.5904,0.497,0.8799
2026-06-23 11:30:09,ALICE,20.9,13,-9.6,0.5277,-0.6164,0.3718,0.2624,0.6822
2026-06-23 11:42:11,VERONA,42.7,87,+91.9,0.6079,0.0112,0.299,0.2964,0.9515
2026-06-23 11:51:12,HOOK,46.3,143,+15.0,0.4482,-0.1119,0.1825,0.2588,0.345
2026-06-23 12:00:13,BICO,517.8,176,-29.8,0.044,0.1573,0.2298,0.3997,0.5542
2026-06-23 12:00:13,BEL,190.6,157,-3.7,0.7663,-0.4156,0.2641,0.3465,0.5711
2026-06-23 12:00:13,MMT,35.0,41,+22.2,0.6579,-0.3895,0.6472,0.4136,0.544
2026-06-23 12:00:13,ALICE,20.7,13,-8.7,1.0638,-0.6337,0.3138,0.3224,0.6592
2026-06-23 12:12:14,VERONA,47.8,98,+96.5,0.2972,-0.115,0.2099,0.3538,0.3181
2026-06-23 12:21:15,HOOK,46.7,144,+11.9,0.6407,-0.3777,0.3147,0.2569,0.5759
2026-06-23 12:30:16,BICO,511.9,174,-29.2,0.2824,0.1448,0.2021,0.2026,0.558
2026-06-23 12:30:16,BEL,182.3,150,-5.4,0.7605,-0.3582,0.2761,0.3177,0.8139
2026-06-23 12:30:16,MMT,35.5,41,+16.8,0.6689,-0.6871,0.585,0.705,0.2644
2026-06-23 12:42:17,VERONA,52.0,106,+80.2,0.3221,0.3567,0.2673,0.2361,0.4822
2026-06-23 12:51:18,HOOK,47.0,145,+12.4,0.5479,0.2638,0.3885,0.3695,0.4938
2026-06-23 13:00:19,BICO,503.8,172,-26.1,0.4967,-0.152,0.2687,0.1978,0.3042
