time,coin,funding,oi_usd,oi_chg_5m,ls_ratio,taker_ratio
2026-07-02 05:28:26,SLX,-0.0278,9334601,-0.77,0.933,0.918
2026-07-02 05:28:26,CAP,+0.0050,2183124,-0.54,1.312,1.589
2026-07-02 05:28:26,BASED,+0.0105,9826466,+0.84,1.677,1.114
2026-07-02 05:28:26,DYDX,+0.0037,8360426,-0.48,1.729,0.918
2026-07-02 05:28:26,DOGE,+0.0058,155854887,-0.10,2.196,0.472
2026-07-02 05:28:26,GWEI,-0.2101,12657777,-0.03,0.929,0.833
2026-07-02 05:28:26,H,+0.0086,12301268,-0.50,2.116,0.722
2026-07-02 05:28:26,ONDO,+0.0028,27673449,-0.02,1.011,0.627
2026-07-02 05:28:26,ZBT,+0.0050,12150478,+0.72,0.770,0.900
2026-07-02 05:28:26,ENA,-0.0078,46358639,+0.17,1.356,1.165
2026-07-02 05:28:26,THE,+0.0050,1361158,-0.65,2.212,1.454
2026-07-02 05:28:26,MANTA,-0.0057,7301054,+0.15,0.774,1.213
2026-07-02 05:28:26,FLUID,-0.0037,1345446,+0.49,2.206,2.070
2026-07-02 05:28:26,CYS,+0.0050,8370573,+0.10,1.587,1.102
2026-07-02 05:28:26,VVV,+0.0050,16726154,+0.02,0.592,1.701
2026-07-02 05:28:26,TOWNS,+0.0050,1166204,+0.75,2.648,1.227
2026-07-02 05:28:26,ADA,+0.0100,70572457,+0.01,2.142,1.416
2026-07-02 05:28:26,VIRTUAL,+0.0028,11835764,+0.24,0.596,1.093
2026-07-02 05:28:26,EDGE,-0.0847,3076177,-0.10,1.472,1.471
2026-07-02 05:28:26,ALLO,+0.0050,14083890,-1.90,0.339,0.802
2026-07-02 05:28:26,SUI,+0.0036,71504599,+0.23,2.464,1.106
2026-07-02 05:28:26,OPG,+0.0050,5095105,+0.11,0.511,0.747
2026-07-02 05:28:26,RE,-0.0934,14905194,-0.02,0.626,0.685
2026-07-02 05:28:26,HBAR,+0.0031,25184264,+0.23,0.666,1.569
2026-07-02 05:28:26,KAIA,+0.0050,1726107,+0.06,1.573,0.334
2026-07-02 05:28:26,BILL,+0.0050,4582265,+0.32,1.629,1.301
2026-07-02 05:28:26,SAHARA,-0.0059,6846422,-0.03,0.478,0.311
2026-07-02 05:28:26,JTO,+0.0050,16263135,-0.10,1.282,0.825
2026-07-02 05:28:26,JUP,-0.0018,13974064,+0.47,1.455,1.447
2026-07-02 05:28:26,TRX,-0.0175,93170731,-0.02,0.992,0.623
2026-07-02 05:28:26,MEGA,-0.0015,6167664,-0.01,0.481,0.248
2026-07-02 05:28:26,CELO,-0.3105,2766221,+0.91,0.959,2.694
2026-07-02 05:28:26,XAN,+0.0050,1586376,+1.20,2.368,1.573
2026-07-02 05:28:26,PENGU,-0.0001,13709950,+0.17,0.667,0.744
2026-07-02 05:28:26,PYTH,+0.0027,8001944,+2.04,1.394,2.394
2026-07-02 05:28:26,BIO,+0.0050,7488170,+0.09,1.065,1.206
2026-07-02 05:28:26,GLM,-0.0281,1667412,+0.31,1.099,0.584
2026-07-02 05:28:26,ARX,+0.0050,2831552,+0.78,0.616,2.421
2026-07-02 05:28:26,SOON,+0.0050,5567915,-0.04,1.778,0.228
2026-07-02 05:28:26,BSV,-0.0729,1937951,+0.03,1.593,1.595
2026-07-02 05:28:26,BICO,-0.0300,4360141,+0.52,0.703,0.934
2026-07-02 05:28:26,ONG,-0.1088,1225934,+0.11,1.302,1.833
2026-07-02 05:28:26,BCH,-0.0131,65289022,+0.17,2.198,1.007
2026-07-02 05:28:26,NEAR,-0.0039,79589544,+0.28,0.863,1.888
2026-07-02 05:28:26,LIT,+0.0050,53775289,+0.41,2.348,0.961
2026-07-02 05:28:26,INJ,+0.0040,16881860,+0.14,0.733,1.374
2026-07-02 05:28:26,CTR,+0.0050,1150207,+0.41,4.025,2.168
2026-07-02 05:28:26,ID,-0.0072,3764546,+0.04,0.681,0.529
2026-07-02 05:28:26,ROBO,-0.0182,4393756,+0.30,0.676,2.147
2026-07-02 05:28:26,SFP,+0.0100,2554911,+0.42,1.643,1.656
2026-07-02 05:28:26,EDEN,+0.0050,3681483,-0.59,0.914,0.593
2026-07-02 05:28:26,PRL,+0.0050,2315842,-0.06,2.582,0.134
2026-07-02 05:28:26,CARV,+0.0050,1067314,+0.26,2.394,2.576
2026-07-02 05:28:26,HOME,+0.0050,6109968,-0.15,0.408,0.846
2026-07-02 05:28:26,BEL,-0.0695,2474167,-0.14,0.550,0.542
2026-07-02 05:28:26,SPACE,+0.0050,1984815,+0.36,1.363,1.003
2026-07-02 05:28:26,ESP,+0.0050,1506194,+0.31,0.803,2.069
2026-07-02 05:28:26,ME,-0.0306,2230541,+0.10,1.142,1.331
2026-07-02 05:28:26,SAND,-0.0014,4832163,+0.38,1.349,0.288
2026-07-02 05:28:26,G,+0.0050,3684008,+0.09,0.634,1.563
2026-07-02 05:28:26,RPL,+0.0050,917588,-0.14,2.171,0.251
2026-07-02 05:28:26,AZTEC,+0.0050,1201760,+0.21,2.051,4.513
2026-07-02 05:28:26,WET,+0.0050,1105503,+0.45,3.100,0.377
2026-07-02 05:28:26,TAO,-0.0056,54112965,+0.14,0.967,0.665
2026-07-02 05:28:26,XPL,-0.0020,35389415,+0.01,0.576,1.680
2026-07-02 05:28:26,MANTRA,+0.0050,1090429,+0.16,2.329,1.321
2026-07-02 05:28:26,LA,-0.0102,1642224,+0.17,1.304,3.069
2026-07-02 05:28:26,ENSO,+0.0050,2736274,+0.14,1.614,0.362
2026-07-02 05:28:26,CC,+0.0030,8471836,+0.03,0.915,0.147
2026-07-02 05:28:26,LINK,+0.0046,61374180,+0.17,1.692,2.285
2026-07-02 05:28:26,POL,+0.0046,9340314,+0.04,0.856,0.687
2026-07-02 05:28:26,ANKR,+0.0050,1144545,+0.08,2.077,2.109
2026-07-02 05:28:26,AXS,+0.0027,6790624,-0.29,0.772,1.143
2026-07-02 05:28:26,POWR,-0.0103,2037742,-0.20,0.750,0.322
2026-07-02 05:28:26,ALICE,+0.0050,2485177,+0.61,0.839,0.928
2026-07-02 05:28:26,TRUST,+0.0050,982979,+0.16,3.838,0.994
2026-07-02 05:28:26,LAYER,+0.0018,2902249,+0.14,0.767,1.133
2026-07-02 05:28:26,PIEVERSE,+0.0067,9408563,+0.26,1.574,1.386
2026-07-02 05:28:26,A,+0.0050,2211277,+0.12,1.409,2.694
2026-07-02 05:28:26,AVAX,+0.0061,54663928,-0.16,2.469,0.343
2026-07-02 05:28:26,SEI,-0.0075,10191609,+0.04,0.769,0.887
2026-07-02 05:28:26,TRUMP,-0.0085,25908949,+0.19,1.756,3.214
2026-07-02 05:28:26,CYBER,+0.0050,1195326,-0.02,1.815,0.278
2026-07-02 05:28:26,MET,+0.0050,4314243,+1.22,1.054,2.979
2026-07-02 05:28:26,SONIC,+0.0050,652739,+0.55,3.660,1.176
2026-07-02 05:28:26,MORPHO,+0.0050,12520030,+0.32,1.467,0.968
2026-07-02 05:28:26,STABLE,-0.0058,6544079,+0.06,1.254,0.615
2026-07-02 05:28:26,KITE,+0.0050,16913550,-0.21,0.333,2.102
2026-07-02 05:28:26,WLFI,+0.0050,97884245,-0.01,0.959,2.113
2026-07-02 05:28:26,CFG,+0.0050,2498345,+0.25,0.471,1.455
2026-07-02 05:28:26,UNI,+0.0085,53548384,-0.15,1.038,0.693
2026-07-02 05:28:26,ALGO,+0.0040,7702496,+0.09,0.771,3.260
2026-07-02 05:28:26,PARTI,+0.0050,7527142,+0.22,0.347,0.871
2026-07-02 05:28:26,SKR,+0.0033,1238859,+0.75,2.949,3.874
2026-07-02 05:28:26,HOLO,+0.0050,2551045,+0.13,0.951,3.700
2026-07-02 05:28:26,NIL,+0.0050,1721186,-0.17,1.689,0.242
2026-07-02 05:28:26,ETC,+0.0064,14910778,+0.08,0.996,0.479
2026-07-02 05:28:26,DEXE,+0.0077,55442613,+0.66,0.386,2.954
2026-07-02 05:28:26,ZAMA,+0.0050,5549929,-0.15,1.446,0.829
2026-07-02 05:28:26,CHIP,+0.0014,7668183,-0.02,1.086,1.149
2026-07-02 05:28:26,BMT,+0.0050,877052,+0.80,3.987,5.496
2026-07-02 05:28:26,OPEN,+0.0050,6657561,+0.34,0.628,0.769
2026-07-02 05:28:26,FLUX,+0.0050,941474,+2.09,2.854,3.073
2026-07-02 05:28:26,MOODENG,+0.0050,1542464,+0.16,2.143,2.376
2026-07-02 05:28:26,NMR,+0.0050,2518443,+0.09,1.146,1.193
2026-07-02 05:28:26,ENS,-0.0115,3299635,+0.13,0.747,1.457
2026-07-02 05:28:26,AGLD,-0.0102,3936478,-0.03,0.925,1.320
2026-07-02 05:28:26,0G,-0.0133,3413534,+0.20,1.079,1.008
2026-07-02 05:35:48,BTC,+0.0079,6269638168,-0.01,1.815,1.514
2026-07-02 05:35:48,WLD,-0.0050,67149455,+0.18,0.919,2.736
2026-07-02 05:35:48,XRP,-0.0012,364352731,-0.03,2.571,0.720
2026-07-02 05:35:48,IN,+0.0050,8879319,+0.10,2.115,0.934
2026-07-02 05:35:48,XLM,-0.0027,45048971,-0.31,1.159,1.441
2026-07-02 05:35:48,ETH,-0.0005,3691488843,+0.03,1.812,1.496
2026-07-02 05:35:48,TAIKO,-0.2174,7227224,-1.14,1.648,1.376
2026-07-02 05:35:48,SOL,+0.0010,825567934,-0.07,1.745,2.271
2026-07-02 05:35:48,SLX,-0.0261,9374622,+0.43,0.943,1.935
2026-07-02 05:35:48,CAP,+0.0050,2193930,+0.49,1.314,0.901
2026-07-02 05:35:48,BASED,+0.0096,9689428,-1.39,1.706,0.765
2026-07-02 05:35:48,DYDX,+0.0041,8342485,+0.26,1.726,0.969
2026-07-02 05:35:48,DOGE,+0.0055,155838167,-0.01,2.195,1.851
2026-07-02 05:35:48,GWEI,-0.2150,12580236,-0.61,0.934,0.511
2026-07-02 05:35:48,H,+0.0094,12449580,+1.21,2.118,2.083
2026-07-02 05:35:48,ONDO,+0.0033,27709529,+0.13,1.010,0.877
2026-07-02 05:35:48,ZBT,+0.0050,12148552,-0.02,0.770,0.977
2026-07-02 05:35:48,ENA,-0.0080,46395273,+0.08,1.357,1.331
2026-07-02 05:35:48,THE,+0.0050,1350828,-0.39,2.233,0.815
2026-07-02 05:35:48,MANTA,-0.0046,7305798,+0.06,0.772,1.276
2026-07-02 05:35:48,FLUID,-0.0023,1340065,-0.40,2.227,1.750
2026-07-02 05:35:48,CYS,+0.0050,8370316,-0.08,1.583,1.010
2026-07-02 05:35:48,VVV,+0.0050,16797314,+0.43,0.586,2.035
2026-07-02 05:35:48,TOWNS,+0.0050,1161513,-0.40,2.656,0.869
2026-07-02 05:35:48,ADA,+0.0100,70639945,+0.10,2.141,4.026
2026-07-02 05:35:48,VIRTUAL,+0.0036,11865497,+0.25,0.597,4.255
2026-07-02 05:35:48,EDGE,-0.0799,3076820,+0.02,1.467,1.448
2026-07-02 05:35:48,ALLO,+0.0050,14244242,+0.68,0.337,0.908
2026-07-02 05:35:48,SUI,+0.0036,71576923,+0.10,2.464,0.695
2026-07-02 05:35:48,OPG,+0.0050,5098775,+0.07,0.512,0.657
2026-07-02 05:35:48,RE,-0.0924,14905076,-0.20,0.619,0.854
2026-07-02 05:35:48,HBAR,+0.0030,25192635,+0.03,0.667,0.648
2026-07-02 05:35:48,KAIA,+0.0050,1727374,+0.07,1.573,1.788
2026-07-02 05:35:48,BILL,+0.0050,4588451,+0.13,1.643,1.146
2026-07-02 05:35:48,SAHARA,-0.0057,6852998,-0.06,0.479,1.298
2026-07-02 05:35:48,JTO,+0.0050,16248935,-0.09,1.286,0.617
2026-07-02 05:35:48,JUP,-0.0018,13982855,+0.26,1.467,0.783
2026-07-02 05:35:48,TRX,-0.0178,93250909,-0.05,0.992,0.701
2026-07-02 05:35:48,MEGA,-0.0014,6181173,+0.38,0.482,0.904
2026-07-02 05:35:48,CELO,-0.3069,2769440,+0.12,0.967,1.181
2026-07-02 05:35:48,XAN,+0.0050,1522491,-4.60,2.319,0.912
2026-07-02 05:35:48,PENGU,-0.0002,13721296,+0.08,0.667,1.045
2026-07-02 05:35:48,PYTH,+0.0031,7969803,-0.40,1.391,0.800
2026-07-02 05:35:48,BIO,+0.0050,7499728,+0.15,1.063,1.420
2026-07-02 05:35:48,GLM,-0.0285,1670459,+0.07,1.107,0.503
2026-07-02 05:35:48,ARX,+0.0050,2809793,-0.77,0.614,0.623
2026-07-02 05:35:48,SOON,+0.0050,5570569,+0.01,1.780,0.491
2026-07-02 05:35:48,BSV,-0.0691,1922288,-0.64,1.595,0.099
2026-07-02 05:35:48,BICO,-0.0312,4341818,-0.42,0.705,0.751
2026-07-02 05:35:48,ONG,-0.1102,1224675,-0.07,1.305,1.062
2026-07-02 05:35:48,BCH,-0.0137,65813942,+0.80,2.189,4.414
2026-07-02 05:35:48,NEAR,-0.0037,79748053,+0.12,0.863,1.332
2026-07-02 05:35:48,LIT,+0.0050,54205754,+0.39,2.318,1.018
2026-07-02 05:35:48,INJ,+0.0027,16926262,+0.26,0.738,1.164
2026-07-02 05:35:48,CTR,+0.0050,1155167,+0.07,4.066,1.532
2026-07-02 05:35:48,ID,-0.0076,3765830,+0.08,0.680,1.280
2026-07-02 05:35:48,ROBO,-0.0154,4396765,-0.04,0.678,1.243
2026-07-02 05:35:48,SFP,+0.0100,2552955,-0.03,1.639,0.186
2026-07-02 05:35:48,EDEN,+0.0050,3698480,+0.20,0.911,2.329
2026-07-02 05:35:48,PRL,+0.0050,2321635,+0.28,2.540,0.167
2026-07-02 05:35:48,CARV,+0.0050,1070932,+0.18,2.391,1.247
2026-07-02 05:35:48,HOME,+0.0050,6125489,+0.25,0.408,1.590
2026-07-02 05:35:48,BEL,-0.0678,2480037,+0.25,0.550,0.774
2026-07-02 05:35:48,SPACE,+0.0050,1984911,-0.17,1.375,1.453
2026-07-02 05:35:48,ESP,+0.0050,1501263,-0.13,0.808,0.582
2026-07-02 05:35:48,ME,-0.0292,2243112,+0.27,1.144,0.664
2026-07-02 05:35:48,SAND,-0.0012,4829446,-0.06,1.346,0.290
2026-07-02 05:35:48,G,+0.0050,3667157,-0.11,0.646,0.661
2026-07-02 05:35:48,RPL,+0.0050,923246,+0.15,2.170,0.363
2026-07-02 05:35:48,AZTEC,+0.0050,1204089,+0.19,2.051,7.250
2026-07-02 05:35:48,WET,+0.0050,1104732,-0.06,3.119,3.633
2026-07-02 05:35:48,TAO,-0.0051,54151280,-0.00,0.962,0.703
2026-07-02 05:35:48,XPL,-0.0014,35567815,+0.37,0.575,1.496
2026-07-02 05:35:48,MANTRA,+0.0050,1091845,+0.13,2.316,3.658
2026-07-02 05:35:48,LA,-0.0081,1649839,+0.26,1.299,0.682
2026-07-02 05:35:48,ENSO,+0.0050,2739470,+0.12,1.612,0.894
2026-07-02 05:35:48,CC,+0.0032,8483597,+0.14,0.919,1.546
2026-07-02 05:35:48,LINK,+0.0044,61380555,+0.02,1.691,0.918
2026-07-02 05:35:48,POL,+0.0050,9339984,-0.12,0.858,2.244
2026-07-02 05:35:48,ANKR,+0.0050,1147137,-0.19,2.082,0.294
2026-07-02 05:35:48,AXS,+0.0033,6844469,-0.26,0.773,0.339
2026-07-02 05:35:48,POWR,-0.0117,2035418,-0.06,0.744,1.262
2026-07-02 05:35:48,ALICE,+0.0050,2459539,-0.53,0.839,0.653
2026-07-02 05:35:48,TRUST,+0.0050,984312,+0.14,3.843,36.838
2026-07-02 05:35:48,LAYER,+0.0026,2904569,+0.00,0.768,1.330
2026-07-02 05:35:48,PIEVERSE,+0.0050,9380135,-0.32,1.558,0.850
2026-07-02 05:35:48,A,+0.0050,2214558,+0.01,1.407,0.678
2026-07-02 05:35:48,AVAX,+0.0054,54661422,-0.00,2.465,1.795
2026-07-02 05:35:48,SEI,-0.0070,10170906,-0.16,0.774,0.663
2026-07-02 05:35:48,TRUMP,-0.0085,25920909,+0.18,1.757,1.743
2026-07-02 05:35:48,CYBER,+0.0050,1197571,+0.19,1.815,1.622
2026-07-02 05:35:48,MET,+0.0050,4322565,+0.54,1.062,1.066
2026-07-02 05:35:48,SONIC,+0.0050,653869,+0.07,3.651,0.584
2026-07-02 05:35:48,MORPHO,+0.0050,12566775,+0.23,1.467,0.975
2026-07-02 05:35:48,STABLE,-0.0046,6632728,+1.35,1.256,0.924
2026-07-02 05:35:48,KITE,+0.0050,16889057,-0.14,0.337,0.577
2026-07-02 05:35:48,WLFI,+0.0050,97883529,-0.10,0.960,1.290
2026-07-02 05:35:48,CFG,+0.0050,2490557,-0.31,0.469,0.420
2026-07-02 05:35:48,UNI,+0.0086,53673337,+0.23,1.037,1.823
2026-07-02 05:35:48,ALGO,+0.0051,7675776,-0.34,0.772,0.747
2026-07-02 05:35:48,PARTI,+0.0050,7512384,-0.20,0.348,0.696
2026-07-02 05:35:48,SKR,+0.0039,1233216,-0.28,2.976,0.317
2026-07-02 05:35:48,HOLO,+0.0050,2561543,+0.23,0.948,0.909
2026-07-02 05:35:48,NIL,+0.0050,1723692,+0.15,1.692,1.107
2026-07-02 05:35:48,ETC,+0.0071,14906462,-0.03,0.995,2.045
2026-07-02 05:35:48,DEXE,+0.0090,55512926,-0.14,0.385,0.479
2026-07-02 05:35:48,ZAMA,+0.0050,5551346,+0.03,1.459,0.213
2026-07-02 05:35:48,CHIP,+0.0017,7655543,-0.16,1.083,1.019
2026-07-02 05:35:48,BMT,+0.0050,889873,-0.02,3.978,1.579
2026-07-02 05:35:48,OPEN,+0.0050,6675363,+0.20,0.628,0.900
2026-07-02 05:35:48,FLUX,+0.0050,938353,-0.33,2.769,0.259
2026-07-02 05:35:48,MOODENG,+0.0050,1542855,+0.02,2.153,3.192
2026-07-02 05:35:48,NMR,+0.0050,2521760,+0.06,1.163,0.404
2026-07-02 05:35:48,ENS,-0.0104,3302692,+0.01,0.746,1.437
2026-07-02 05:35:48,AGLD,-0.0098,3935360,+0.38,0.915,0.294
2026-07-02 05:35:48,0G,-0.0153,3427938,+0.15,1.079,1.563
2026-07-02 05:43:05,BTC,+0.0077,6271692480,+0.01,1.817,0.851
2026-07-02 05:43:05,WLD,-0.0058,66956581,-0.29,0.926,0.561
2026-07-02 05:43:05,XRP,-0.0013,363897492,-0.09,2.574,1.204
2026-07-02 05:43:05,IN,+0.0050,8806520,-1.01,2.134,1.577
2026-07-02 05:43:05,XLM,-0.0024,45187626,+0.31,1.166,2.236
2026-07-02 05:43:05,ETH,-0.0004,3690995251,-0.05,1.813,0.719
2026-07-02 05:43:05,TAIKO,-0.2199,7114010,-1.39,1.658,0.793
2026-07-02 05:43:05,SOL,+0.0010,824125261,-0.14,1.749,1.287
2026-07-02 05:43:05,SLX,-0.0248,9421866,+0.19,0.941,1.052
2026-07-02 05:43:05,CAP,+0.0050,2210780,-0.33,1.288,0.569
2026-07-02 05:43:05,BASED,+0.0094,9911293,+0.76,1.673,1.397
2026-07-02 05:43:05,DYDX,+0.0046,8339618,-0.03,1.717,0.574
2026-07-02 05:43:05,DOGE,+0.0051,155641261,-0.03,2.195,1.372
2026-07-02 05:43:05,GWEI,-0.2178,12501858,+0.32,0.939,0.588
2026-07-02 05:43:05,H,+0.0083,12416642,-1.22,2.133,0.464
2026-07-02 05:43:05,ONDO,+0.0039,27755352,+0.15,1.008,0.731
2026-07-02 05:43:05,ZBT,+0.0050,12344355,-0.34,0.770,1.184
2026-07-02 05:43:05,ENA,-0.0078,46511085,+0.10,1.359,1.950
2026-07-02 05:43:05,THE,+0.0050,1327175,-1.75,2.243,0.587
2026-07-02 05:43:05,MANTA,-0.0047,7316322,-0.26,0.773,1.292
2026-07-02 05:43:05,FLUID,-0.0010,1328094,-0.25,2.253,0.986
2026-07-02 05:43:05,CYS,+0.0050,8359885,-0.12,1.595,0.098
2026-07-02 05:43:05,VVV,+0.0050,16905425,-0.09,0.589,0.896
2026-07-02 05:43:05,TOWNS,+0.0050,1153695,-0.55,2.623,0.319
2026-07-02 05:43:05,ADA,+0.0100,70427222,-0.09,2.144,0.771
2026-07-02 05:43:05,VIRTUAL,+0.0042,11864178,-0.07,0.597,1.444
2026-07-02 05:43:05,EDGE,-0.0743,3070537,+0.04,1.464,0.950
2026-07-02 05:43:05,ALLO,+0.0050,14245658,+0.01,0.336,0.766
2026-07-02 05:43:05,SUI,+0.0034,71566581,+0.04,2.459,0.988
2026-07-02 05:43:05,OPG,+0.0050,5078131,-0.20,0.512,1.029
2026-07-02 05:43:05,RE,-0.0904,14948343,+0.29,0.621,1.106
2026-07-02 05:43:05,HBAR,+0.0032,25205118,+0.16,0.666,3.220
2026-07-02 05:43:05,KAIA,+0.0050,1726920,-0.11,1.572,0.414
2026-07-02 05:43:05,BILL,+0.0050,4572630,-0.18,1.651,0.638
2026-07-02 05:43:05,SAHARA,-0.0055,6855998,+0.04,0.479,0.753
2026-07-02 05:43:05,JTO,+0.0050,16251383,+0.10,1.282,0.753
2026-07-02 05:43:05,JUP,-0.0024,13965291,-0.13,1.468,0.737
2026-07-02 05:43:05,TRX,-0.0178,93265648,+0.02,0.995,2.422
2026-07-02 05:43:05,MEGA,-0.0014,6176644,-0.07,0.482,0.690
2026-07-02 05:43:05,CELO,-0.3041,2735028,-0.52,0.975,0.548
2026-07-02 05:43:05,XAN,+0.0050,1506224,-1.07,2.446,0.883
2026-07-02 05:43:05,PENGU,-0.0000,13713293,+0.02,0.666,1.381
2026-07-02 05:43:05,PYTH,+0.0036,7944092,-0.18,1.395,0.627
2026-07-02 05:43:05,BIO,+0.0050,7515674,+0.14,1.060,0.680
2026-07-02 05:43:05,GLM,-0.0297,1668998,-0.09,1.106,0.757
2026-07-02 05:43:05,ARX,+0.0050,2813306,+0.46,0.614,1.908
2026-07-02 05:43:05,SOON,+0.0050,5563843,-0.12,1.777,0.145
2026-07-02 05:43:05,BSV,-0.0654,1921318,-0.05,1.618,0.314
2026-07-02 05:43:05,BICO,-0.0292,4381866,+0.30,0.706,1.720
2026-07-02 05:43:05,ONG,-0.1113,1223052,-0.13,1.307,0.468
2026-07-02 05:43:05,BCH,-0.0148,65792096,-0.09,2.194,0.796
2026-07-02 05:43:05,NEAR,-0.0035,79748285,+0.00,0.864,1.149
2026-07-02 05:43:05,LIT,+0.0050,54928802,+1.33,2.228,1.313
2026-07-02 05:43:05,INJ,+0.0023,16911389,+0.00,0.740,0.911
2026-07-02 05:43:05,CTR,+0.0050,1158197,+0.26,4.025,3.074
2026-07-02 05:43:05,ID,-0.0087,3740194,-0.68,0.687,0.495
2026-07-02 05:43:05,ROBO,-0.0133,4394157,-0.06,0.677,0.478
2026-07-02 05:43:05,SFP,+0.0100,2550731,-0.09,1.640,0.559
2026-07-02 05:43:05,EDEN,+0.0050,3693372,-0.14,0.908,0.971
2026-07-02 05:43:05,PRL,+0.0050,2319321,-0.10,2.532,3.034
2026-07-02 05:43:05,CARV,+0.0050,1072387,+0.14,2.391,4.769
2026-07-02 05:43:05,HOME,+0.0050,6146831,+0.09,0.409,0.920
2026-07-02 05:43:05,BEL,-0.0666,2471347,-0.35,0.554,0.603
2026-07-02 05:43:05,SPACE,+0.0050,1983794,-0.06,1.369,4.967
2026-07-02 05:43:05,ESP,+0.0050,1495126,-0.41,0.812,0.343
2026-07-02 05:43:05,ME,-0.0292,2239941,-0.14,1.138,0.536
2026-07-02 05:43:05,SAND,-0.0023,4809147,-0.32,1.356,0.348
2026-07-02 05:43:05,G,+0.0050,3674508,+0.20,0.637,1.632
2026-07-02 05:43:05,RPL,+0.0050,922151,-0.12,2.166,6.559
2026-07-02 05:43:05,AZTEC,+0.0050,1206101,+0.11,2.043,8.859
2026-07-02 05:43:05,WET,+0.0050,1103170,-0.14,3.174,1.733
2026-07-02 05:43:05,TAO,-0.0043,54190827,+0.07,0.962,0.772
2026-07-02 05:43:05,XPL,-0.0007,35656767,+0.25,0.576,1.142
2026-07-02 05:43:05,MANTRA,+0.0050,1091446,-0.14,2.323,0.728
2026-07-02 05:43:05,LA,-0.0068,1649897,+0.00,1.298,3.078
2026-07-02 05:43:05,ENSO,+0.0050,2736976,-0.05,1.605,0.791
2026-07-02 05:43:05,CC,+0.0031,8512916,+0.21,0.925,1.559
2026-07-02 05:43:05,LINK,+0.0043,61369358,-0.02,1.691,0.996
2026-07-02 05:43:05,POL,+0.0050,9340417,+0.00,0.858,0.828
2026-07-02 05:43:05,ANKR,+0.0050,1138169,-0.78,2.091,0.117
2026-07-02 05:43:05,AXS,+0.0037,6838903,-0.08,0.774,0.860
2026-07-02 05:43:05,POWR,-0.0140,2036819,+0.07,0.742,0.571
2026-07-02 05:43:05,ALICE,+0.0050,2374527,-3.46,0.847,1.124
2026-07-02 05:43:05,TRUST,+0.0050,984061,-0.09,3.854,0.653
2026-07-02 05:43:05,LAYER,+0.0030,2901556,-0.10,0.770,0.551
2026-07-02 05:43:05,PIEVERSE,+0.0050,9377097,-0.03,1.551,2.045
2026-07-02 05:43:05,A,+0.0050,2211566,-0.14,1.403,0.146
2026-07-02 05:43:05,AVAX,+0.0048,54599435,-0.04,2.467,0.763
2026-07-02 05:43:05,SEI,-0.0063,10167563,-0.03,0.774,1.221
2026-07-02 05:43:05,TRUMP,-0.0092,25892001,-0.11,1.752,1.106
2026-07-02 05:43:05,CYBER,+0.0050,1194943,-0.34,1.811,5.246
2026-07-02 05:43:05,MET,+0.0050,4320745,-0.04,1.064,1.123
2026-07-02 05:43:05,SONIC,+0.0050,653301,-0.09,3.658,0.405
2026-07-02 05:43:05,MORPHO,+0.0050,12506879,-0.48,1.483,0.538
2026-07-02 05:43:05,STABLE,-0.0064,6624900,-0.12,1.246,0.675
2026-07-02 05:43:05,KITE,+0.0050,16857232,-0.19,0.337,1.426
2026-07-02 05:43:05,WLFI,+0.0050,97880181,-0.00,0.960,0.716
2026-07-02 05:43:05,CFG,+0.0050,2495326,+0.19,0.469,7.175
2026-07-02 05:43:05,UNI,+0.0084,53769677,+0.18,1.037,1.146
2026-07-02 05:43:05,ALGO,+0.0055,7665401,-0.14,0.770,1.205
2026-07-02 05:43:05,PARTI,+0.0050,7471332,-0.55,0.349,0.284
2026-07-02 05:43:05,SKR,+0.0040,1223953,-0.75,2.986,0.454
2026-07-02 05:43:05,HOLO,+0.0050,2557654,-0.15,0.946,0.376
2026-07-02 05:43:05,NIL,+0.0050,1719384,-0.14,1.681,1.323
2026-07-02 05:43:05,ETC,+0.0074,14907222,-0.09,0.994,1.855
2026-07-02 05:43:05,DEXE,+0.0100,55587022,+0.13,0.385,1.179
2026-07-02 05:43:05,ZAMA,+0.0050,5540880,-0.06,1.459,0.479
2026-07-02 05:43:05,CHIP,+0.0020,7690258,+0.44,1.083,0.845
2026-07-02 05:43:05,BMT,+0.0050,885592,-0.48,3.933,0.866
2026-07-02 05:43:05,OPEN,+0.0050,6672442,-0.04,0.625,0.728
2026-07-02 05:43:05,FLUX,+0.0050,936117,-0.24,2.768,0.302
2026-07-02 05:43:05,MOODENG,+0.0050,1541036,-0.12,2.151,1.405
2026-07-02 05:43:05,NMR,+0.0050,2525771,+0.16,1.168,0.843
2026-07-02 05:43:05,ENS,-0.0109,3297842,-0.15,0.748,3.477
2026-07-02 05:43:05,AGLD,-0.0087,3938817,+0.09,0.912,1.035
2026-07-02 05:43:05,0G,-0.0218,3430607,+0.08,1.084,1.206
2026-07-02 05:50:30,BTC,+0.0076,6270871462,-0.01,1.817,1.375
2026-07-02 05:50:30,WLD,-0.0061,67931798,+1.46,0.918,2.507
2026-07-02 05:50:30,XRP,-0.0012,363887237,-0.00,2.570,1.970
2026-07-02 05:50:30,IN,+0.0050,8809230,+0.03,2.123,1.558
2026-07-02 05:50:30,XLM,-0.0025,45200780,+0.06,1.161,0.924
